        Pitcher  G  W  L  SV  CG  SHO  BF    IP   H  HR  SO  BB  IBB  HB  WP   R  ER    ERA    FIP  kwERA  WHIP ERA+ FIP- kwERA-    Diff    HR%      K%    BB%   K-BB%            Team League
12       上茶谷　大河  2  0  1   0   0    0  12   2.0   4   0   1   1    1   0   0   2   2   9.00   3.54   4.80  2.50   37  107    130    5.46   0.0%    8.3%   8.3%    0.0%   DeNA BayStars     CL
13        中村　稔弥  2  1  1   0   0    0  12   2.0   2   0   3   4    0   0   0   3   3  13.50   6.04   5.63  3.00   25  178    152    7.46   0.0%   25.0%  33.3%   -8.3%   Lotte Marines     PL
14        中森　俊介  3  0  0   0   0    0  20   5.1   1   0   5   2    0   0   0   0   0   0.00   2.29   3.30  0.56  999   68     89   -2.29   0.0%   25.0%  10.0%   15.0%   Lotte Marines     PL
15        中﨑　翔太  2  0  0   0   0    0   7   1.1   2   0   2   1    0   0   0   2   2  13.50   2.29   3.37  2.25   24   72     91   11.21   0.0%   28.6%  14.3%   14.3%  Hiroshima Carp     CL
16        九里　亜蓮  2  0  1   0   0    0  29   6.2   7   1   3   1    0   1   0   4   4   5.40   4.99   4.11  1.20   59  156    111    0.41   3.4%   10.3%   3.4%    6.9%  Hiroshima Carp     CL
17        今永　昇太  1  0  0   0   0    0  20   5.0   4   2   3   1    0   0   0   2   2   3.60   7.64   3.80  1.00   92  231    103   -4.04  10.0%   15.0%   5.0%   10.0%   DeNA BayStars     CL
18        伊勢　大夢  2  0  0   0   0    0   7   1.2   1   0   0   1    0   0   0   0   0   0.00   4.84   6.23  1.20  999  147    168   -4.84   0.0%    0.0%  14.3%  -14.3%   DeNA BayStars     CL
19        伊藤　将司  3  1  1   0   0    0  56  15.0  11   1   7   2    1   0   0   5   3   1.80   3.37   3.91  0.87  180  104    106   -1.57   1.8%   12.5%   3.6%    8.9%  Hanshin Tigers     CL
20       佐々木　朗希  1  0  0   0   0    0   9   3.0   0   0   4   0    0   0   0   0   0   0.00   0.37   0.36  0.00  999   11     10   -0.37   0.0%   44.4%   0.0%   44.4%   Lotte Marines     PL
21        加治屋　蓮  2  0  0   0   0    0  10   2.0   1   0   1   0    0   1   0   1   0   0.00   3.54   3.80  0.50  999  109    103   -3.54   0.0%   10.0%   0.0%   10.0%  Hanshin Tigers     CL
22        又吉　克樹  1  0  0   0   0    0   2   0.2   0   0   0   1    0   0   0   0   0   0.00   7.54   9.80  1.50  999  229    265   -7.54   0.0%    0.0%  50.0%  -50.0%  SoftBank Hawks     PL
23         和田　毅  1  0  0   0   0    0  19   5.0   2   0   3   2    0   0   0   0   0   0.00   3.04   4.27  0.80  999   92    115   -3.04   0.0%   15.8%  10.5%    5.3%  SoftBank Hawks     PL
24       嘉弥真　新也  1  0  0   0   0    0   4   0.2   3   0   0   0    0   0   0   3   3  40.50   3.04   4.80  4.50    8   92    130   37.46   0.0%    0.0%   0.0%    0.0%  SoftBank Hawks     PL
25        国吉　佑樹  1  0  0   0   0    0   9   2.0   2   0   1   1    0   0   0   0   0   0.00   3.54   4.80  1.50  999  105    130   -3.54   0.0%   11.1%  11.1%    0.0%   Lotte Marines     PL
26       坂本　光士郎  5  1  0   0   0    0  15   3.2   2   1   3   2    0   0   0   2   2   4.91   6.58   4.13  1.09   69  194    112   -1.67   6.7%   20.0%  13.3%    6.7%   Lotte Marines     PL
27        大津　亮介  2  0  1   0   0    0   9   2.0   3   0   0   0    0   0   0   1   1   4.50   3.04   4.80  1.50   73   92    130    1.46   0.0%    0.0%   0.0%    0.0%  SoftBank Hawks     PL
28       大瀬良　大地  1  0  0   0   0    0  26   7.0   3   0   5   2    2   0   0   1   0   0.00   2.47   3.65  0.71  999   77     99   -2.47   0.0%   19.2%   7.7%   11.5%  Hiroshima Carp     CL
29       大竹　耕太郎  2  0  0   0   0    0  45  10.0  13   1   7   1    0   0   0   3   3   2.70   3.24   3.47  1.40  120  100     94   -0.54   2.2%   15.6%   2.2%   13.4%  Hanshin Tigers     CL
30        大道　温貴  3  0  0   0   0    0   7   2.0   1   0   1   0    0   0   0   0   0   0.00   2.04   3.37  0.50  999   64     91   -2.04   0.0%   14.3%   0.0%   14.3%  Hiroshima Carp     CL
31       宇田川　優希  7  1  0   0   0    0  23   6.1   3   0   8   0    0   0   0   2   2   2.84   0.51   1.32  0.47  112   16     36    2.33   0.0%   34.8%   0.0%   34.8%  ORIX Buffaloes     PL
32        宮城　大弥  3  2  1   0   0    0  64  16.2  13   1  14   1    0   1   0   5   5   2.70   2.50   2.77  0.84  118   79     75    0.20   1.6%   21.9%   1.6%   20.3%  ORIX Buffaloes     PL
33        小島　和哉  1  0  0   0   0    0  25   6.1   4   0   5   2    0   1   0   0   0   0.00   2.88   3.60  0.95  999   85     97   -2.88   0.0%   20.0%   8.0%   12.0%   Lotte Marines     PL
34       小木田　敦也  6  0  0   0   0    0  26   6.0   4   0   3   2    0   0   0   0   0   0.00   3.04   4.42  1.00  999   96    119   -3.04   0.0%   11.5%   7.7%    3.8%  ORIX Buffaloes     PL
35        山岡　泰輔  4  0  1   0   0    0  18   3.2   4   0   1   3    0   1   0   5   5  12.27   5.76   5.91  1.91   26  182    160    6.51   0.0%    5.6%  16.7%  -11.1%  ORIX Buffaloes     PL
36        山本　由伸  3  2  1   0   0    0  96  21.2  29   1  30   3    0   2   0  13  13   5.40   1.56   1.99  1.48   59   49     54    3.84   1.0%   31.2%   3.1%   28.1%  ORIX Buffaloes     PL
37        山田　修義  1  0  0   0   0    0   2   0.1   1   0   0   1    0   0   0   0   0   0.00  12.04   9.80  6.00  999  379    265  -12.04   0.0%    0.0%  50.0%  -50.0%  ORIX Buffaloes     PL
38        山﨑　福也  1  0  0   0   0    0  20   4.0   6   0   5   1    0   0   1   3   2   4.50   1.29   2.80  1.75   71   41     76    3.21   0.0%   25.0%   5.0%   20.0%  ORIX Buffaloes     PL
39       山﨑　颯一郎  5  0  1   0   0    0  19   4.1   6   1   4   0    0   0   0   4   3   6.23   4.19   2.69  1.38   51  132     73    2.04   5.3%   21.1%   0.0%   21.1%  ORIX Buffaloes     PL
40        岡留　英貴  1  0  0   0   0    0   5   0.2   2   0   0   1    0   0   0   3   3  40.50   7.54   6.80  4.50    8  233    184   32.96   0.0%    0.0%  20.0%  -20.0%  Hanshin Tigers     CL
41         岩崎　優  6  2  0   2   0    0  22   5.1   5   1   7   1    0   0   0   1   1   1.69   3.41   2.07  1.13  192  105     56   -1.72   4.5%   31.8%   4.5%   27.3%  Hanshin Tigers     CL
42        岩貞　祐太  3  0  0   0   0    0  10   2.1   3   0   4   0    0   0   0   0   0   0.00  -0.39   0.80  1.29  999  -12     22    0.39   0.0%   40.0%   0.0%   40.0%  Hanshin Tigers     CL
43       島内　颯太郎  4  1  0   0   0    0  16   4.0   1   0   5   3    0   0   0   0   0   0.00   2.79   3.55  1.00  999   87     96   -2.79   0.0%   31.2%  18.8%   12.4%  Hiroshima Carp     CL
44        島本　浩也  7  0  0   0   0    0  10   2.0   3   0   0   0    0   0   0   0   0   0.00   3.04   4.80  1.50  999   94    130   -3.04   0.0%    0.0%   0.0%    0.0%  Hanshin Tigers     CL
45        平野　佳寿  4  0  0   4   0    0  17   4.0   2   1   3   3    0   0   0   1   1   2.25   7.04   4.80  1.25  141  222    130   -4.79   5.9%   17.6%  17.6%    0.0%  ORIX Buffaloes     PL
46        床田　寛樹  2  0  1   0   0    0  49  11.1  13   1   2   4    0   0   0   5   5   3.97   4.89   5.21  1.50   81  153    141   -0.92   2.0%    4.1%   8.2%   -4.1%  Hiroshima Carp     CL
47        才木　浩人  1  0  0   0   0    0  22   5.0   5   0   6   3    0   0   0   1   1   1.80   2.44   3.44  1.60  180   75     93   -0.64   0.0%   27.3%  13.6%   13.7%  Hanshin Tigers     CL
48        有原　航平  1  1  0   0   0    0  22   6.0   5   0   4   1    0   0   0   1   1   1.50   2.20   3.44  1.00  220   67     93   -0.70   0.0%   18.2%   4.5%   13.7%  SoftBank Hawks     PL
49        村上　頌樹  3  2  1   0   0    0  69  18.0  11   1  13   6    0   1   0   5   5   2.50   3.48   3.79  0.94  130  107    102   -0.98   1.4%   18.8%   8.7%   10.1%  Hanshin Tigers     CL
50         東　克樹  1  0  0   0   0    0  29   8.0   5   0   5   2    0   0   0   2   2   2.25   2.54   3.77  0.88  147   77    102   -0.29   0.0%   17.2%   6.9%   10.3%   DeNA BayStars     CL
51         東　晃平  3  1  0   0   0    0  45  11.0  11   0   8   2    0   0   0   2   2   1.64   2.13   3.47  1.18  195   67     94   -0.49   0.0%   17.8%   4.4%   13.4%  ORIX Buffaloes     PL
52        東妻　勇輔  4  0  0   0   0    0  16   3.1   5   0   1   1    0   0   1   1   1   2.70   3.34   4.80  1.80  126   99    130   -0.64   0.0%    6.2%   6.2%    0.0%   Lotte Marines     PL
53        東條　大樹  2  1  0   0   0    0   8   1.2   3   0   2   0    0   0   0   0   0   0.00   0.64   2.30  1.80  999   19     62   -0.64   0.0%   25.0%   0.0%   25.0%   Lotte Marines     PL
54        松本　裕樹  2  0  0   0   0    0   7   2.0   0   0   3   1    0   0   0   0   0   0.00   1.54   1.94  0.50  999   47     52   -1.54   0.0%   42.9%  14.3%   28.6%  SoftBank Hawks     PL
55        栗林　良吏  3  0  1   1   0    0  14   2.2   4   0   3   2    1   0   0   1   1   3.38   3.04   4.09  2.25   95   95    111    0.34   0.0%   21.4%  14.3%    7.1%  Hiroshima Carp     CL
56        桐敷　拓馬  5  1  0   0   0    0  24   6.0   5   0   7   2    0   0   0   2   1   1.50   1.70   2.72  1.17  217   53     74   -0.20   0.0%   29.2%   8.3%   20.9%  Hanshin Tigers     CL
57        森　遼大朗  1  0  0   0   0    0   8   2.0   2   0   1   0    0   0   0   1   1   4.50   2.04   3.55  1.00   75   60     96    2.46   0.0%   12.5%   0.0%   12.5%   Lotte Marines     PL
58        森下　暢仁  1  0  0   0   0    0  20   5.1   3   0   1   1    0   0   0   0   0   0.00   3.22   4.80  0.75  999  101    130   -3.22   0.0%    5.0%   5.0%    0.0%  Hiroshima Carp     CL
59        森原　康平  1  0  0   0   0    0   1   0.1   0   0   1   0    0   0   0   0   0   0.00  -2.96  -5.20  0.00  999  -90   -141    2.96   0.0%  100.0%   0.0%  100.0%   DeNA BayStars     CL
60        比嘉　幹貴  2  0  0   0   0    0   7   1.1   3   0   1   0    0   0   0   1   1   6.75   1.54   3.37  2.25   47   49     91    5.21   0.0%   14.3%   0.0%   14.3%  ORIX Buffaloes     PL
61        津森　宥紀  2  0  0   0   0    0   6   1.0   4   1   0   0    0   0   0   3   3  27.00  16.04   4.80  4.00   12  488    130   10.96  16.7%    0.0%   0.0%    0.0%  SoftBank Hawks     PL
62        湯浅　京己  2  1  0   0   0    0   4   1.1   0   0   2   0    0   0   0   0   0   0.00   0.04  -0.20  0.00  999    1     -5   -0.04   0.0%   50.0%   0.0%   50.0%  Hanshin Tigers     CL
63        澤村　拓一  4  0  0   0   0    0  18   3.2   5   0   3   2    0   0   0   3   3   7.36   3.04   4.24  1.91   46   90    115    4.32   0.0%   16.7%  11.1%    5.6%   Lotte Marines     PL
64        澤田　圭佑  4  0  0   0   0    0  15   4.0   2   1   3   0    0   1   0   2   2   4.50   5.54   2.80  0.50   75  164     76   -1.04   6.7%   20.0%   0.0%   20.0%   Lotte Marines     PL
65        田嶋　大樹  2  0  0   0   0    0  49  13.0   8   0   6   5    1   0   0   4   4   2.77   3.27   4.60  1.00  115  103    124   -0.50   0.0%   12.2%  10.2%    2.0%  ORIX Buffaloes     PL
66        益田　直也  2  0  0   1   0    0   7   2.0   0   0   3   1    0   0   0   0   0   0.00   1.54   1.94  0.50  999   46     52   -1.54   0.0%   42.9%  14.3%   28.6%   Lotte Marines     PL
67        矢崎　拓也  2  0  0   0   0    0   8   1.1   1   0   0   3    1   0   0   1   1   6.75   9.79   8.55  3.00   47  307    231   -3.04   0.0%    0.0%  37.5%  -37.5%  Hiroshima Carp     CL
68        石井　大智  6  0  0   0   0    0  17   4.0   4   0   4   1    0   0   0   0   0   0.00   1.79   3.04  1.25  999   55     82   -1.79   0.0%   23.5%   5.9%   17.6%  Hanshin Tigers     CL
69        石川　達也  1  0  0   0   0    0   2   0.2   0   0   1   0    0   0   0   0   0   0.00   0.04  -0.20  0.00  999    1     -5   -0.04   0.0%   50.0%   0.0%   50.0%   DeNA BayStars     CL
70        種市　篤暉  1  0  1   0   0    0  12   3.0   2   1   4   1    0   0   0   2   2   6.00   5.70   2.30  1.00   57  168     62    0.30   8.3%   33.3%   8.3%   25.0%   Lotte Marines     PL
71        笠谷　俊介  1  0  0   0   0    0   8   2.0   2   0   2   0    0   0   0   1   1   4.50   1.04   2.30  1.00   73   32     62    3.46   0.0%   25.0%   0.0%   25.0%  SoftBank Hawks     PL
72         美馬　学  1  0  0   0   0    0  18   4.0   4   0   0   1    0   1   0   3   3   6.75   4.54   5.36  1.25   50  134    145    2.21   0.0%    0.0%   5.6%   -5.6%   Lotte Marines     PL
73        藤井　皓哉  2  0  0   0   0    0   9   2.0   0   0   3   3    0   0   0   0   0   0.00   4.54   4.80  1.50  999  138    130   -4.54   0.0%   33.3%  33.3%    0.0%  SoftBank Hawks     PL
74         西　勇輝  2  0  1   0   0    0  31   6.2   8   1   4   3    0   0   0   5   5   6.75   5.14   4.48  1.65   48  159    121    1.61   3.2%   12.9%   9.7%    3.2%  Hanshin Tigers     CL
75         西　純矢  1  0  0   0   0    0   7   1.1   1   0   1   1    0   0   0   1   0   0.00   3.79   4.80  1.50  999  117    130   -3.79   0.0%   14.3%  14.3%    0.0%  Hanshin Tigers     CL
76        西村　天裕  4  0  1   0   0    0  16   3.1   5   0   3   1    0   0   0   2   2   5.40   2.14   3.55  1.80   63   63     96    3.26   0.0%   18.8%   6.2%   12.6%   Lotte Marines     PL
77        西野　勇士  1  0  1   0   0    0  15   3.0   6   0   1   0    0   0   0   3   3   9.00   2.37   4.13  2.00   38   70    112    6.63   0.0%    6.7%   0.0%    6.7%   Lotte Marines     PL
78        鈴木　昭汰  2  0  0   0   0    0  17   3.2   3   0   4   2    0   0   0   1   1   2.45   2.49   3.62  1.36  138   74     98   -0.04   0.0%   23.5%  11.8%   11.7%   Lotte Marines     PL
79        阿部　翔太  4  0  0   0   0    0  17   3.2   4   0   2   2    0   0   0   2   2   4.91   3.58   4.80  1.64   65  113    130    1.33   0.0%   11.8%  11.8%    0.0%  ORIX Buffaloes     PL
80        青柳　晃洋  1  0  0   0   0    0  19   4.2   4   0   3   1    0   0   0   0   0   0.00   2.39   3.75  1.07  999   74    101   -2.39   0.0%   15.8%   5.3%   10.5%  Hanshin Tigers     CL
