      Player  G  PA  AB  R   H  2B  3B  HR  TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%  BB/K             Team League
25      原　樹理  2   2   2  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000   50.0%   50.0%   0.0%  0.00  Yakult Swallows     CL
26     原口　文仁  1   1   1  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%    0.0%   0.0%         Hanshin Tigers     CL
27     吉川　尚輝  5  19  18  2   4   0   0   0   4    1   0   0   0   0   3   1    0   0    0  0.222  0.263  0.222  0.485    60  0.000  0.267   21.1%   15.8%   5.3%  0.33   Yomiuri Giants     CL
28     吉田　正尚  9  40  37  4   9   4   0   0  13    2   0   0   0   0   7   3    2   0    0  0.243  0.300  0.351  0.651   121  0.108  0.300   25.0%   17.5%   7.5%  0.43   ORIX Buffaloes     PL
29    和田　康士朗  1   5   5  0   1   1   0   0   2    0   0   0   0   0   2   0    0   0    0  0.200  0.200  0.400  0.600    96  0.200  0.333   40.0%   40.0%   0.0%  0.00    Lotte Marines     PL
30     坂口　智隆  4   5   5  0   1   0   0   0   1    0   0   0   0   0   0   0    0   0    0  0.200  0.200  0.200  0.400    33  0.000  0.200    0.0%    0.0%   0.0%        Yakult Swallows     CL
31     坂本　勇人  5  20  17  2   2   0   0   0   2    1   0   0   0   1   2   1    0   1    2  0.118  0.200  0.118  0.318     7  0.000  0.125   15.0%   10.0%   5.0%  0.50   Yomiuri Giants     CL
32    坂本　誠志郎  2   4   3  0   1   0   0   0   1    0   0   0   0   0   1   0    0   1    0  0.333  0.500  0.333  0.833   186  0.000  0.500   25.0%   25.0%   0.0%  0.00   Hanshin Tigers     CL
33     塩見　泰隆  9  41  34  3  10   3   1   0  15    5   0   1   0   0  11   5    0   2    0  0.294  0.415  0.441  0.856   178  0.147  0.435   39.0%   26.8%  12.2%  0.45  Yakult Swallows     CL
34    大下　誠一郎  2   2   2  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000   50.0%   50.0%   0.0%  0.00   ORIX Buffaloes     PL
35     大城　卓三  5  13  12  0   4   1   0   0   5    0   0   0   0   0   3   1    0   0    0  0.333  0.385  0.417  0.801   161  0.083  0.444   30.8%   23.1%   7.7%  0.33   Yomiuri Giants     CL
36     大山　悠輔  2   6   4  0   1   0   0   0   1    0   0   0   0   0   2   2    0   0    0  0.250  0.500  0.250  0.750   158  0.000  0.500   66.7%   33.3%  33.3%  1.00   Hanshin Tigers     CL
37      太田　光  1   3   3  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   33.3%   33.3%   0.0%  0.00   Rakuten Eagles     PL
38      太田　椋  3   7   6  1   2   0   1   0   4    1   0   0   1   0   1   0    0   0    0  0.333  0.286  0.667  0.952   221  0.333  0.400   14.3%   14.3%   0.0%  0.00   ORIX Buffaloes     PL
39     奥川　恭伸  2   3   2  0   0   0   0   0   0    0   0   0   1   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000   33.3%   33.3%   0.0%  0.00  Yakult Swallows     CL
40     安田　尚憲  3   5   4  0   0   0   0   0   0    1   0   0   0   1   0   0    0   0    0  0.000  0.000  0.000  0.000   -98  0.000  0.000    0.0%    0.0%   0.0%          Lotte Marines     PL
41     安達　了一  7  24  18  0   2   0   0   0   2    0   0   0   1   0   4   5    0   0    1  0.111  0.292  0.111  0.403    38  0.000  0.143   37.5%   16.7%  20.8%  1.25   ORIX Buffaloes     PL
42      宗　佑磨  9  41  38  2  10   1   0   1  14    5   0   1   1   0   6   2    0   0    0  0.263  0.293  0.368  0.661   124  0.105  0.290   22.0%   14.6%   4.9%  0.33   ORIX Buffaloes     PL
43      宮本　丈  3   6   3  0   1   0   0   0   1    0   0   0   3   0   1   0    0   0    0  0.333  0.167  0.333  0.500    62  0.000  0.500   16.7%   16.7%   0.0%  0.00  Yakult Swallows     CL
44     小川　泰弘  1   2   2  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000   50.0%   50.0%   0.0%  0.00  Yakult Swallows     CL
45     小林　誠司  5   7   7  0   0   0   0   0   0    0   0   0   0   0   5   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000   71.4%   71.4%   0.0%  0.00   Yomiuri Giants     CL
46    小深田　大翔  1   1   1  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000    0.0%    0.0%   0.0%         Rakuten Eagles     PL
47     小田　裕也  7   1   1  0   1   1   0   0   2    1   0   0   0   0   0   0    0   0    0  1.000  1.000  2.000  3.000   920  1.000  1.000    0.0%    0.0%   0.0%         ORIX Buffaloes     PL
48      山口　俊  1   1   1  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000         100.0%  100.0%   0.0%  0.00   Yomiuri Giants     CL
49     山口　航輝  4  11  11  1   4   1   0   1   8    2   0   0   0   0   2   0    0   0    0  0.364  0.364  0.727  1.091   255  0.364  0.375   27.3%   18.2%   0.0%  0.00    Lotte Marines     PL
50    山崎　晃大朗  8   5   4  0   0   0   0   0   0    0   0   0   0   0   3   1    0   0    0  0.000  0.200  0.000  0.200   -30  0.000  0.000   80.0%   60.0%  20.0%  0.33  Yakult Swallows     CL
51     山本　泰寛  1   1   1  0   1   0   0   0   1    0   0   0   0   0   0   0    0   0    0  1.000  1.000  1.000  2.000   584  0.000  1.000    0.0%    0.0%   0.0%         Hanshin Tigers     CL
52     山田　哲人  9  39  35  4   5   1   0   1   9    3   0   0   0   0  10   4    0   0    0  0.143  0.231  0.257  0.488    60  0.114  0.167   38.5%   25.6%  10.3%  0.40  Yakult Swallows     CL
53     山足　達也  2   1   0  1   0   0   0   0   0    0   0   0   0   0   0   0    0   1    0    nan  1.000    nan    nan   nan    nan           0.0%    0.0%   0.0%         ORIX Buffaloes     PL
54      山﨑　剛  2  10  10  1   4   2   0   0   6    1   0   0   0   0   0   0    0   0    0  0.400  0.400  0.600  1.000   237  0.200  0.400    0.0%    0.0%   0.0%         Rakuten Eagles     PL
55     山﨑　福也  1   2   2  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%    0.0%   0.0%         ORIX Buffaloes     PL
56    山﨑　颯一郎  2   1   1  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%    0.0%   0.0%         ORIX Buffaloes     PL
57      岡　大海  5  14  13  1   1   0   0   0   1    0   0   1   0   0   5   0    0   1    1  0.077  0.143  0.077  0.220   -25  0.000  0.125   35.7%   35.7%   0.0%  0.00    Lotte Marines     PL
58     岡島　豪郎  2  10   9  1   3   2   0   0   5    0   0   0   0   0   2   1    0   0    0  0.333  0.400  0.556  0.956   222  0.222  0.429   30.0%   20.0%  10.0%  0.50   Rakuten Eagles     PL
59     島内　宏明  2  10   8  1   4   2   0   0   6    4   0   0   0   0   2   2    0   0    0  0.500  0.600  0.750  1.350   357  0.250  0.667   40.0%   20.0%  20.0%  1.00   Rakuten Eagles     PL
60     島田　海吏  1   4   4  0   1   0   0   0   1    0   0   0   0   0   2   0    0   0    0  0.250  0.250  0.250  0.500    69  0.000  0.500   50.0%   50.0%   0.0%  0.00   Hanshin Tigers     CL
61     川端　慎吾  4   4   2  0   1   0   0   0   1    2   0   0   0   0   0   2    0   0    0  0.500  0.750  0.500  1.250   307  0.000  0.500   50.0%    0.0%  50.0%  1.00  Yakult Swallows     CL
62     廣岡　大志  4  13  12  0   4   1   0   0   5    1   1   0   1   0   3   0    0   0    0  0.333  0.308  0.417  0.724   135  0.083  0.444   23.1%   23.1%   0.0%  0.00   Yomiuri Giants     CL
63     戸郷　翔征  2   1   1  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000         100.0%  100.0%   0.0%  0.00   Yomiuri Giants     CL
64     木浪　聖也  1   3   3  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%    0.0%   0.0%         Hanshin Tigers     CL
65    杉本　裕太郎  9  38  33  2  10   0   0   2  16    5   0   1   0   0  11   4    3   1    0  0.303  0.395  0.485  0.880   199  0.182  0.400   44.7%   28.9%  10.5%  0.36   ORIX Buffaloes     PL
66     村上　宗隆  9  37  32  5   7   1   1   2  16    4   0   0   0   0   7   4    0   1    0  0.219  0.324  0.500  0.824   167  0.281  0.217   35.1%   18.9%  10.8%  0.57  Yakult Swallows     CL
67     松原　聖弥  5  20  19  2   3   1   0   0   4    1   0   0   0   0   8   1    0   0    0  0.158  0.200  0.211  0.411    35  0.053  0.273   45.0%   40.0%   5.0%  0.12   Yomiuri Giants     CL
68     柿沼　友哉  5   2   2  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000   -98  0.000  0.000    0.0%    0.0%   0.0%          Lotte Marines     PL
69    梅野　隆太郎  1   4   4  1   1   1   0   0   2    0   0   0   0   0   0   0    0   0    1  0.250  0.250  0.500  0.750   152  0.250  0.250    0.0%    0.0%   0.0%         Hanshin Tigers     CL
70     浅村　栄斗  2  10   8  1   1   0   0   0   1    0   0   0   0   0   3   2    0   0    0  0.125  0.300  0.125  0.425    45  0.000  0.200   50.0%   30.0%  20.0%  0.67   Rakuten Eagles     PL
71     渡邉　大樹  8   1   1  2   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000    0.0%    0.0%   0.0%        Yakult Swallows     CL
72     渡邊　佳明  1   4   3  0   0   0   0   0   0    0   0   0   1   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000    0.0%    0.0%   0.0%         Rakuten Eagles     PL
73    炭谷　銀仁朗  2   5   4  2   2   0   0   1   5    2   0   0   0   0   0   1    0   0    0  0.500  0.600  1.250  1.850   521  0.750  0.333   40.0%    0.0%  20.0%  1.00   Rakuten Eagles     PL
74     田嶋　大樹  2   2   1  0   0   0   0   0   0    0   0   0   1   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000          50.0%   50.0%   0.0%  0.00   ORIX Buffaloes     PL
75     石川　雅規  1   2   2  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000   50.0%   50.0%   0.0%  0.00  Yakult Swallows     CL
76     福田　周平  9  41  36  3  10   0   0   0  10    1   0   1   2   0   1   3    0   0    1  0.278  0.317  0.278  0.595   102  0.000  0.286    9.8%    2.4%   7.3%  3.00   ORIX Buffaloes     PL
77     糸井　嘉男  2   2   2  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%    0.0%   0.0%         Hanshin Tigers     CL
78     糸原　健斗  2   9   7  0   1   0   0   0   1    0   0   0   0   0   0   2    0   0    0  0.143  0.333  0.143  0.476    64  0.000  0.143   22.2%    0.0%  22.2%  1.00   Hanshin Tigers     CL
79    紅林　弘太郎  9  32  31  4   7   1   0   0   8    0   0   0   1   0   8   0    0   0    1  0.226  0.219  0.258  0.477    61  0.032  0.304   25.0%   25.0%   0.0%  0.00   ORIX Buffaloes     PL
80     若月　健矢  6  14  13  1   3   0   0   0   3    0   0   0   1   0   3   0    0   0    0  0.231  0.214  0.231  0.445    51  0.000  0.300   21.4%   21.4%   0.0%  0.00   ORIX Buffaloes     PL
81     若林　晃弘  3   8   8  1   1   0   0   0   1    0   0   0   0   0   2   0    0   0    0  0.125  0.125  0.125  0.250   -15  0.000  0.167   25.0%   25.0%   0.0%  0.00   Yomiuri Giants     CL
82    茂木　栄五郎  2   8   6  0   0   0   0   0   0    0   0   0   0   0   5   2    0   0    0  0.000  0.250  0.000  0.250   -13  0.000  0.000   87.5%   62.5%  25.0%  0.40   Rakuten Eagles     PL
83     荻野　貴司  5  21  20  2   5   0   0   0   5    0   1   0   0   0   1   1    0   0    0  0.250  0.286  0.250  0.536    78  0.000  0.263    9.5%    4.8%   4.8%  1.00    Lotte Marines     PL
84     菅野　智之  2   5   5  0   0   0   0   0   0    0   0   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000   40.0%   40.0%   0.0%  0.00   Yomiuri Giants     CL
85     藤原　恭大  3   2   2  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    1  0.000  0.000  0.000  0.000   -98  0.000  0.000   50.0%   50.0%   0.0%  0.00    Lotte Marines     PL
86     藤岡　裕大  5  17  15  0   3   1   0   0   4    0   0   0   1   0   5   1    1   0    0  0.200  0.235  0.267  0.502    66  0.067  0.300   35.3%   29.4%   5.9%  0.20    Lotte Marines     PL
87     西浦　直亨  9  35  27  3   5   1   0   0   6    1   0   0   1   1   8   6    3   0    1  0.185  0.314  0.222  0.537    78  0.037  0.250   40.0%   22.9%  17.1%  0.75  Yakult Swallows     CL
88     角中　勝也  3   5   5  0   1   0   0   0   1    0   0   0   0   0   2   0    0   0    0  0.200  0.200  0.200  0.400    33  0.000  0.333   40.0%   40.0%   0.0%  0.00    Lotte Marines     PL
89     辰己　涼介  2   7   6  0   0   0   0   0   0    0   0   0   0   0   2   1    0   0    0  0.000  0.143  0.000  0.143   -52  0.000  0.000   42.9%   28.6%  14.3%  0.50   Rakuten Eagles     PL
90     近本　光司  2   9   8  0   2   0   0   0   2    0   0   0   0   0   0   1    0   0    0  0.250  0.333  0.250  0.583    98  0.000  0.250   11.1%    0.0%  11.1%  1.00   Hanshin Tigers     CL
91    金久保　優斗  1   1   1  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000    0.0%    0.0%   0.0%        Yakult Swallows     CL
92     鈴木　大地  2   8   8  1   2   1   0   0   3    0   0   0   0   0   1   0    0   0    0  0.250  0.250  0.375  0.625   110  0.125  0.286   12.5%   12.5%   0.0%  0.00   Rakuten Eagles     PL
93        銀次  1   4   4  0   0   0   0   0   0    0   0   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   50.0%   50.0%   0.0%  0.00   Rakuten Eagles     PL
94     青木　宣親  9  39  35  3   7   1   0   0   8    3   0   0   0   0   5   4    0   0    0  0.200  0.282  0.229  0.511    68  0.029  0.233   23.1%   12.8%  10.3%  0.80  Yakult Swallows     CL
95     青柳　晃洋  1   1   1  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000         100.0%  100.0%   0.0%  0.00   Hanshin Tigers     CL
96     頓宮　裕真  1   1   1  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000         100.0%  100.0%   0.0%  0.00   ORIX Buffaloes     PL
97     高橋　奎二  2   2   2  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000   50.0%   50.0%   0.0%  0.00  Yakult Swallows     CL
98     髙橋　遥人  1   1   1  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%    0.0%   0.0%         Hanshin Tigers     CL
99      Ｔ－岡田  8  29  28  0   7   0   0   0   7    2   0   0   0   0   8   1    0   0    0  0.250  0.276  0.250  0.526    78  0.000  0.350   31.0%   27.6%   3.4%  0.12   ORIX Buffaloes     PL
