Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
中野　拓夢,10.0,44.0,36.0,2.0,9.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,0.250,0.273,0.250,0.523,62,0.000,0.290,18.2%,11.4%,6.8%,0.60,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
九里　亜蓮,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-102,0.000,,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
井上　朋也,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
今宮　健太,3.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.000,0.083,0.000,0.083,-72,0.000,0.000,33.3%,25.0%,8.3%,0.33,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
今永　昇太,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
伊藤　将司,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-101,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
佐藤　輝明,10.0,39.0,39.0,3.0,6.0,2.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.154,0.154,0.205,0.359,11,0.051,0.240,35.9%,35.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
佐藤　都志也,6.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.083,0.154,0.083,0.237,-24,0.000,0.100,23.1%,15.4%,7.7%,0.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
原口　文仁,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000,0.250,0.000,0.250,-19,0.000,0.000,50.0%,25.0%,25.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
周東　佑京,2.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.111,0.125,0.236,-27,0.000,0.143,11.1%,11.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
坂倉　将吾,3.0,12.0,12.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,109,0.000,0.444,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
坂本　誠志郎,10.0,36.0,31.0,3.0,7.0,1.0,1.0,0.0,10.0,6.0,0.0,0.0,2.0,0.0,10.0,1.0,0.0,2.0,0.0,0.226,0.278,0.323,0.600,85,0.097,0.333,30.6%,27.8%,2.8%,0.10,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
堂林　翔太,5.0,16.0,13.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,0.077,0.125,0.154,0.279,-14,0.077,0.125,43.8%,37.5%,6.2%,0.17,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
大和,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333,0.500,0.333,0.833,159,0.000,0.333,25.0%,0.0%,25.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
大城　滉二,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
大山　悠輔,10.0,44.0,37.0,6.0,6.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.162,0.295,0.189,0.485,52,0.027,0.207,31.8%,18.2%,13.6%,0.75,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
大瀬良　大地,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000,0.500,0.000,0.500,64,0.000,,100.0%,50.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
大田　泰示,2.0,9.0,8.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.250,0.333,0.375,0.708,117,0.125,0.286,22.2%,11.1%,11.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
大竹　耕太郎,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-101,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
安田　尚憲,7.0,27.0,25.0,1.0,8.0,3.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.320,0.370,0.440,0.810,144,0.120,0.400,25.9%,18.5%,7.4%,0.40,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
安達　了一,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
宗　佑磨,11.0,50.0,40.0,4.0,11.0,3.0,0.0,0.0,14.0,5.0,0.0,0.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,0.275,0.340,0.350,0.690,117,0.075,0.297,18.0%,6.0%,12.0%,2.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
宜保　翔,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-103,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
宮﨑　敏郎,2.0,9.0,9.0,2.0,3.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,0.667,1.000,202,0.333,0.286,22.2%,11.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
小園　海斗,5.0,22.0,18.0,2.0,7.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.389,0.500,0.500,1.000,214,0.111,0.467,31.8%,13.6%,18.2%,1.33,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
小幡　竜平,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.000,nan,nan,nan,nan,,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
小田　裕也,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
山口　航輝,6.0,21.0,20.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.100,0.095,0.100,0.195,-38,0.000,0.143,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
山本　祐大,2.0,9.0,8.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.250,0.222,0.375,0.597,82,0.125,0.400,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
山﨑　福也,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-103,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
岡　大海,5.0,18.0,17.0,4.0,7.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.412,0.444,0.588,1.033,210,0.176,0.538,27.8%,22.2%,5.6%,0.25,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
川瀬　晃,3.0,14.0,13.0,3.0,4.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.308,0.357,0.462,0.819,150,0.154,0.364,21.4%,14.3%,7.1%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
床田　寛樹,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
廣岡　大志,5.0,20.0,20.0,3.0,5.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.250,0.250,0.250,0.500,56,0.000,0.333,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
才木　浩人,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000,0.500,0.000,0.500,63,0.000,,100.0%,50.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
會澤　翼,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-102,0.000,0.000,28.6%,28.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
木浪　聖也,10.0,38.0,35.0,7.0,15.0,1.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,1.0,0.429,0.447,0.457,0.905,181,0.029,0.556,26.3%,21.1%,5.3%,0.25,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
末包　昇大,4.0,9.0,9.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.111,0.111,0.444,0.556,68,0.333,0.000,22.2%,11.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
杉本　裕太郎,7.0,25.0,22.0,2.0,7.0,4.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.318,0.400,0.500,0.900,183,0.182,0.350,16.0%,8.0%,8.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
村上　頌樹,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.500,0.500,1.000,1.500,359,0.500,1.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
東　克樹,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
東　晃平,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
松山　竜平,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-102,0.000,0.000,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
松川　虎生,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-96,0.000,0.000,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
林　琢真,2.0,10.0,10.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.300,0.300,0.400,0.700,114,0.100,0.375,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
柳田　悠岐,3.0,14.0,14.0,2.0,4.0,2.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.286,0.286,0.643,0.929,180,0.357,0.273,21.4%,14.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
柳町　達,3.0,7.0,6.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.333,0.429,0.500,0.929,185,0.167,0.400,28.6%,14.3%,14.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
柴田　竜拓,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.000,nan,nan,nan,nan,,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
桑原　将志,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
森　友哉,11.0,47.0,43.0,4.0,10.0,4.0,0.0,1.0,17.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,3.0,0.233,0.298,0.395,0.693,116,0.163,0.250,21.3%,12.8%,6.4%,0.50,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
森下　暢仁,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
森下　翔太,10.0,44.0,40.0,4.0,10.0,3.0,1.0,1.0,18.0,9.0,0.0,1.0,0.0,0.0,10.0,4.0,1.0,0.0,3.0,0.250,0.318,0.450,0.768,137,0.200,0.310,34.1%,22.7%,9.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
楠本　泰史,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.500,0.500,0.500,1.000,207,0.000,0.500,25.0%,0.0%,25.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
池田　陵真,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.000,0.000,0.000,0.000,-103,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
渡邉　諒,5.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.143,0.143,0.143,0.286,-11,0.000,0.250,42.9%,42.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
牧　秀悟,2.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.111,0.111,0.111,0.222,-31,0.000,0.125,11.1%,11.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
生海,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
田中　広輔,4.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,109,0.000,0.667,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
田嶋　大樹,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.500,0.667,0.500,1.167,271,0.000,0.500,33.3%,0.0%,33.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
田村　龍弘,2.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200,0.200,0.200,0.400,23,0.000,0.200,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
甲斐　拓也,3.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.000,0.222,0.000,0.222,-28,0.000,0.000,55.6%,44.4%,11.1%,0.25,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
矢野　雅哉,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.000,nan,nan,nan,nan,,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
石川　亮,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.000,nan,nan,nan,nan,,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
石川　慎吾,4.0,12.0,11.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.273,0.333,0.273,0.606,86,0.000,0.300,16.7%,8.3%,8.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
磯村　嘉孝,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
福田　周平,3.0,9.0,9.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.444,0.444,0.556,1.000,213,0.111,0.571,22.2%,22.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
秋山　翔吾,4.0,13.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.200,0.231,0.200,0.431,35,0.000,0.222,30.8%,23.1%,7.7%,0.33,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
