Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
床田　寛樹,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
中﨑　翔太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
西川　龍馬,2,9,6,1,2,0,0,1,5,2,0,0,2,1,0,0,0,1,1,.333,.833,.286,Hiroshima Carp,
野間　峻祥,2,9,8,1,5,0,0,0,5,0,0,1,0,0,1,0,0,1,0,.625,.625,.667,Hiroshima Carp,
羽月　隆太郎,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
マクブルーム,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
松山　竜平,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
森下　暢仁,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
矢崎　拓也,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
矢野　雅哉,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
東　克樹,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
石川　達也,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
伊勢　大夢,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
伊藤　光,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
今永　昇太,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
ウェンデルケン,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
エスコバー,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
蝦名　達夫,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
大田　泰示,2,9,8,1,2,1,0,0,3,0,0,0,0,0,1,0,0,1,0,.250,.375,.333,DeNA BayStars,
上茶谷　大河,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
楠本　泰史,1,4,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,.500,.500,.667,DeNA BayStars,
桑原　将志,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
柴田　竜拓,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
関根　大気,2,9,8,0,5,0,0,0,5,1,0,0,1,0,0,0,0,0,0,.625,.625,.625,DeNA BayStars,
ソト,2,7,5,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,.200,.200,.286,DeNA BayStars,
知野　直人,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
林　琢真,2,10,10,0,3,1,0,0,4,0,0,1,0,0,0,0,0,2,0,.300,.400,.300,DeNA BayStars,
藤田　一也,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
牧　秀悟,2,9,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,.111,.111,.111,DeNA BayStars,
宮﨑　敏郎,2,9,9,2,3,0,0,1,6,2,0,0,0,0,0,0,0,1,0,.333,.667,.333,DeNA BayStars,
森原　康平,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
大和,2,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.333,.333,.500,DeNA BayStars,
山本　祐大,2,9,8,0,2,1,0,0,3,0,0,0,1,0,0,0,0,3,0,.250,.375,.250,DeNA BayStars,
東妻　勇輔,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
石川　慎吾,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,.250,.250,.250,Lotte Marines,
岡　大海,2,7,7,3,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,.429,.571,.429,Lotte Marines,
荻野　貴司,3,13,11,2,5,0,0,1,8,1,0,0,1,0,1,0,0,1,0,.455,.727,.500,Lotte Marines,
小島　和哉,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
角中　勝也,3,7,6,1,2,0,0,0,2,0,0,0,0,0,1,0,0,2,0,.333,.333,.429,Lotte Marines,
坂本　光士郎,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
佐々木　朗希,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
佐藤　都志也,2,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.000,.200,Lotte Marines,
澤田　圭佑,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
澤村　拓一,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
鈴木　昭汰,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
田村　龍弘,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
茶谷　健太,1,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,.000,.000,.000,Lotte Marines,
中村　奨吾,3,9,7,1,1,0,0,0,1,0,0,0,0,0,2,0,0,3,0,.143,.143,.333,Lotte Marines,
中村　稔弥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
中森　俊介,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
西野　勇士,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
西村　天裕,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
ブロッソー,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
藤岡　裕大,3,13,10,3,3,0,0,1,6,3,0,1,1,0,2,0,0,1,1,.300,.600,.417,Lotte Marines,
藤原　恭大,3,8,7,0,1,0,0,0,1,2,0,0,0,0,1,0,0,2,0,.143,.143,.250,Lotte Marines,
ポランコ,3,13,10,2,3,0,0,1,6,3,0,0,0,1,2,0,0,3,0,.300,.600,.385,Lotte Marines,
益田　直也,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
松川　虎生,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
安田　尚憲,3,11,10,1,4,2,0,0,6,3,0,0,0,0,1,0,0,3,1,.400,.600,.455,Lotte Marines,
山口　航輝,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Lotte Marines,
有原　航平,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
生海,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,SoftBank Hawks,
井上　朋也,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,SoftBank Hawks,
今宮　健太,3,12,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,.000,.000,.083,SoftBank Hawks,
上林　誠知,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
オスナ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
大津　亮介,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
甲斐　拓也,3,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,.000,.000,.222,SoftBank Hawks,
笠谷　俊介,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
嘉弥真　新也,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
川瀬　晃,3,14,13,3,4,0,1,0,6,1,1,0,0,0,1,0,0,2,0,.308,.462,.357,SoftBank Hawks,
近藤　健介,3,13,11,0,3,0,0,0,3,1,0,0,0,0,2,0,0,4,0,.273,.273,.385,SoftBank Hawks,
周東　佑京,2,9,8,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,.125,.125,.125,SoftBank Hawks,
スチュワート・ジュニア,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
谷川原　健太,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
津森　宥紀,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
中村　晃,3,12,10,0,3,0,0,0,3,1,0,0,0,0,2,0,0,0,0,.300,.300,.417,SoftBank Hawks,
野村　勇,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,SoftBank Hawks,
野村　大樹,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,SoftBank Hawks,
藤井　皓哉,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
ヘルナンデス,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
又吉　克樹,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
松本　裕樹,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
嶺井　博希,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
三森　大貴,3,12,12,1,3,2,0,0,5,0,1,0,0,0,0,0,0,2,0,.250,.417,.250,SoftBank Hawks,
柳田　悠岐,3,14,14,2,4,2,0,1,9,4,0,0,0,0,0,0,0,2,0,.286,.643,.286,SoftBank Hawks,
柳町　達,3,7,6,0,2,1,0,0,3,0,0,0,0,0,1,0,0,1,0,.333,.500,.429,SoftBank Hawks,
和田　毅,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
アドゥワ　誠,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
アンダーソン,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
會澤　翼,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
秋山　翔吾,2,7,6,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,0,.167,.167,.143,Hiroshima Carp,
磯村　嘉孝,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
上本　崇司,3,9,9,1,3,1,0,0,4,0,0,0,0,0,0,0,0,2,0,.333,.444,.333,Hiroshima Carp,
大瀬良　大地,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.000,.500,Hiroshima Carp,
大道　温貴,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
菊池　涼介,3,12,11,2,4,1,0,0,5,0,0,0,0,0,1,0,0,0,0,.364,.455,.417,Hiroshima Carp,
九里　亜蓮,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
栗林　良吏,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
小園　海斗,3,13,12,1,6,0,1,0,8,1,1,0,0,0,1,0,0,2,0,.500,.667,.538,Hiroshima Carp,
坂倉　将吾,2,7,7,0,3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,.429,.429,.429,Hiroshima Carp,
島内　颯太郎,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
末包　昇大,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
曽根　海成,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
田中　広輔,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.250,.250,.250,Hiroshima Carp,
堂林　翔太,3,9,7,0,0,0,0,0,0,1,0,0,0,1,1,1,0,4,1,.000,.000,.111,Hiroshima Carp,
床田　寛樹,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
中﨑　翔太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
西川　龍馬,3,13,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,.083,.083,.154,Hiroshima Carp,
韮澤　雄也,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
野間　峻祥,3,13,9,0,2,0,0,0,2,0,0,1,1,0,3,0,0,2,0,.222,.222,.417,Hiroshima Carp,
松山　竜平,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
矢崎　拓也,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
石井　大智,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
伊藤　将司,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Hanshin Tigers,
糸原　健斗,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,.000,.000,1.000,Hanshin Tigers,
岩崎　優,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
岩貞　祐太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
植田　海,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
大竹　耕太郎,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
大山　悠輔,3,12,9,2,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,.111,.222,.333,Hanshin Tigers,
小幡　竜平,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
木浪　聖也,3,11,10,2,5,0,0,0,5,1,0,0,0,0,1,1,0,2,0,.500,.500,.545,Hanshin Tigers,
桐敷　拓馬,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
熊谷　敬宥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
坂本　誠志郎,3,11,9,1,2,0,0,0,2,2,0,0,0,0,1,0,1,2,0,.222,.222,.364,Hanshin Tigers,
佐藤　輝明,3,12,12,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,.167,.167,.167,Hanshin Tigers,
島本　浩也,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
近本　光司,3,13,11,0,1,0,0,0,1,2,1,0,0,0,2,2,0,1,0,.091,.091,.231,Hanshin Tigers,
中野　拓夢,3,12,11,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,.091,.091,.167,Hanshin Tigers,
ノイジー,3,12,10,0,2,0,0,0,2,1,0,0,0,0,2,1,0,1,0,.200,.200,.333,Hanshin Tigers,
ブルワー,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
ミエセス,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
村上　頌樹,1,2,2,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,.500,1.000,.500,Hanshin Tigers,
森下　翔太,3,12,10,1,2,1,0,1,6,2,0,0,0,0,2,0,0,3,0,.200,.600,.333,Hanshin Tigers,
渡邉　諒,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
東妻　勇輔,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
石川　慎吾,3,8,7,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,.286,.286,.375,Lotte Marines,
岡　大海,3,11,10,1,4,2,0,0,6,1,0,0,0,0,1,0,0,4,0,.400,.600,.455,Lotte Marines,
小川　龍成,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
荻野　貴司,4,17,14,2,3,1,0,0,4,1,0,0,1,0,1,0,1,2,0,.214,.286,.313,Lotte Marines,
角中　勝也,4,11,6,0,2,0,0,0,2,0,0,0,1,0,4,0,0,1,0,.333,.333,.600,Lotte Marines,
国吉　佑樹,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
坂本　光士郎,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
佐藤　都志也,4,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.125,.125,.125,Lotte Marines,
澤田　圭佑,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
澤村　拓一,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
鈴木　昭汰,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
種市　篤暉,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
田村　龍弘,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,Lotte Marines,
茶谷　健太,2,7,6,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,.333,.333,.333,Lotte Marines,
東條　大樹,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
中村　奨吾,3,11,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1,.000,.000,.200,Lotte Marines,
中村　稔弥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
中森　俊介,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
西村　天裕,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
藤岡　裕大,4,17,16,2,4,0,0,0,4,0,0,0,0,0,1,0,0,3,0,.250,.250,.294,Lotte Marines,
藤原　恭大,2,4,4,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,.250,1.000,.250,Lotte Marines,
ポランコ,4,17,15,3,3,1,0,1,7,5,0,0,0,1,1,0,0,3,0,.200,.467,.235,Lotte Marines,
益田　直也,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
松川　虎生,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Lotte Marines,
美馬　学,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
メルセデス,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
森　遼大朗,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
安田　尚憲,4,16,15,0,4,1,0,0,5,3,0,0,0,0,1,0,0,2,1,.267,.333,.313,Lotte Marines,
山口　航輝,4,13,12,1,2,0,0,0,2,2,0,0,0,1,0,0,0,5,0,.167,.167,.154,Lotte Marines,
和田　康士朗,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
東　晃平,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
阿部　翔太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
宇田川　優希,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
大城　滉二,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
小田　裕也,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
宜保　翔,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,.000,.000,.000,ORIX Buffaloes,
紅林　弘太郎,3,12,10,2,3,1,0,0,4,3,0,0,0,0,2,0,0,1,0,.300,.400,.417,ORIX Buffaloes,
ゴンザレス,4,16,13,2,1,1,0,0,2,1,0,0,0,1,2,0,0,5,0,.077,.154,.188,ORIX Buffaloes,
小木田　敦也,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
杉本　裕太郎,4,16,14,1,6,3,0,0,9,3,0,0,0,0,2,0,0,0,0,.429,.643,.500,ORIX Buffaloes,
セデーニョ,4,17,16,4,3,0,0,1,6,3,0,0,0,0,1,0,0,8,0,.188,.375,.235,ORIX Buffaloes,
田嶋　大樹,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Ｔ－岡田,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,ORIX Buffaloes,
頓宮　裕真,2,2,2,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,.500,1.000,.500,ORIX Buffaloes,
中川　圭太,4,19,17,0,4,0,0,0,4,1,0,0,1,0,0,0,1,3,0,.235,.235,.278,ORIX Buffaloes,
西野　真弘,2,7,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.000,.143,ORIX Buffaloes,
野口　智哉,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.333,.333,.333,ORIX Buffaloes,
平野　佳寿,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
廣岡　大志,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.333,.333,.333,ORIX Buffaloes,
福田　周平,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,ORIX Buffaloes,
宮城　大弥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
宗　佑磨,4,18,15,2,6,1,0,0,7,1,0,0,1,0,2,0,0,0,0,.400,.467,.471,ORIX Buffaloes,
森　友哉,4,17,13,4,4,2,0,1,9,2,0,0,0,0,3,0,1,1,0,.308,.692,.471,ORIX Buffaloes,
山岡　泰輔,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
山﨑　颯一郎,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
山本　由伸,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
若月　健矢,3,12,12,1,4,1,0,0,5,3,0,0,0,0,0,0,0,1,0,.333,.417,.333,ORIX Buffaloes,
渡部　遼人,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
青柳　晃洋,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
石井　大智,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
伊藤　将司,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
