Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
牧　秀悟,3.0,11.0,11.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.364,0.364,0.364,0.727,120,0.000,0.400,9.1%,9.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
牧原　大成,6.0,24.0,23.0,1.0,7.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.304,0.333,0.391,0.725,124,0.087,0.438,29.2%,29.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
甲斐　拓也,6.0,19.0,15.0,1.0,5.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.333,0.368,0.400,0.768,138,0.067,0.500,36.8%,26.3%,10.5%,0.40,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
神里　和毅,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.500,0.667,0.500,1.167,253,0.000,0.500,33.3%,0.0%,33.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
福田　周平,9.0,33.0,26.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.154,0.242,0.154,0.396,24,0.000,0.174,21.2%,9.1%,12.1%,1.33,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
糸原　健斗,6.0,15.0,14.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.214,0.200,0.214,0.414,28,0.000,0.273,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
紅林　弘太郎,11.0,40.0,36.0,2.0,10.0,4.0,0.0,0.0,14.0,2.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,0.278,0.300,0.389,0.689,113,0.111,0.323,17.5%,12.5%,5.0%,0.40,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
若月　健矢,7.0,22.0,18.0,2.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.222,0.318,0.278,0.596,87,0.056,0.308,36.4%,22.7%,13.6%,0.60,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
藤浪　晋太郎,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
藤田　一也,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.333,0.333,0.667,101,0.000,0.333,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
西　勇輝,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,1.000,1.000,2.000,526,0.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
西　純矢,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,1.000,2.000,3.000,822,1.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
西野　真弘,9.0,24.0,18.0,2.0,6.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.333,0.375,0.389,0.764,139,0.056,0.316,16.7%,4.2%,12.5%,3.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
谷川原　健太,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
近本　光司,6.0,25.0,23.0,3.0,8.0,1.0,0.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.348,0.400,0.391,0.791,147,0.043,0.400,20.0%,12.0%,8.0%,0.67,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
野口　智哉,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.500,0.500,0.500,1.000,214,0.000,1.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
野村　勇,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,1.333,1.667,402,1.000,0.000,33.3%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
金子　侑司,2.0,7.0,7.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.429,0.429,0.571,1.000,203,0.143,0.500,14.3%,14.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
鈴木　将平,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
長岡　秀樹,10.0,40.0,34.0,4.0,7.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.206,0.250,0.294,0.544,64,0.088,0.200,17.5%,7.5%,7.5%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
関根　大気,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.000,0.400,0.000,0.400,29,0.000,0.000,80.0%,40.0%,40.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
陽川　尚将,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.000,0.000,0.000,0.000,-102,0.000,0.000,45.5%,45.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
青木　宣親,8.0,16.0,14.0,1.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.286,0.375,0.357,0.732,118,0.071,0.400,31.2%,25.0%,6.2%,0.25,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
青柳　晃洋,2.0,6.0,6.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,0.500,0.833,157,0.167,0.400,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
頓宮　裕真,7.0,20.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.067,0.300,0.067,0.367,18,0.000,0.083,40.0%,15.0%,25.0%,1.67,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
高橋　奎二,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-95,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
髙寺　望夢,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
Ｔ－岡田,4.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.100,0.100,0.100,0.200,-39,0.000,0.167,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
