   Pitcher  G  W  L  SV  CG  SHO  BF    IP   H  HR  SO  BB  IBB  HB  WP  R  ER    ERA    FIP  kwERA  WHIP ERA+ FIP- kwERA-    Diff    HR%      K%    BB%   K-BB%             Team League
38   平野　佳寿  4  0  0   0   0    0  15   4.0   4   1   4   0    0   0   0  1   1   2.25   4.35   2.13  1.00  115  125     59   -2.10   6.7%   26.7%   0.0%   26.7%   ORIX Buffaloes     PL
39   才木　浩人  1  0  0   0   0    0  12   2.1   2   1   2   2    0   0   1  2   2   7.71   9.53   4.80  1.71   34  272    134   -1.82   8.3%   16.7%  16.7%    0.0%   Hanshin Tigers     CL
40   木澤　尚文  5  0  0   0   0    0  22   5.1   5   0   2   2    0   0   1  0   0   0.00   3.48   4.80  1.31  999   92    134   -3.48   0.0%    9.1%   9.1%    0.0%  Yakult Swallows     CL
41   本田　仁海  4  0  0   0   0    0  21   4.2   5   0   4   3    0   1   0  3   2   3.86   3.96   4.32  1.71   67  114    120   -0.10   0.0%   19.0%  14.3%    4.7%   ORIX Buffaloes     PL
42   本田　圭佑  1  0  0   0   0    0   4   1.0   1   0   0   0    0   0   0  0   0   0.00   3.10   4.80  1.00  999   86    134   -3.10   0.0%    0.0%   0.0%    0.0%      Seibu Lions     PL
43    東浜　巨  1  1  0   0   0    0  20   5.0   4   0   3   1    0   0   0  1   1   1.80   2.50   3.80  1.00  146   71    106   -0.70   0.0%   15.0%   5.0%   10.0%   SoftBank Hawks     PL
44   松本　裕樹  3  0  0   0   0    0   7   2.1   0   0   2   0    0   0   0  0   0   0.00   1.39   1.94  0.00  999   39     54   -1.39   0.0%   28.6%   0.0%   28.6%   SoftBank Hawks     PL
45   板東　湧梧  1  0  0   0   0    0  15   2.1   8   0   1   0    0   1   1  2   2   7.71   3.53   4.13  3.43   34  100    115    4.18   0.0%    6.7%   0.0%    6.7%   SoftBank Hawks     PL
46    森　唯斗  1  0  0   0   0    0   3   1.0   0   0   0   0    0   0   0  0   0   0.00   3.10   4.80  0.00  999   88    134   -3.10   0.0%    0.0%   0.0%    0.0%   SoftBank Hawks     PL
47   比嘉　幹貴  5  0  0   0   0    0  13   4.0   1   0   6   1    0   0   0  0   0   0.00   0.85   0.95  0.50  999   24     26   -0.85   0.0%   46.2%   7.7%   38.5%   ORIX Buffaloes     PL
48   水上　由伸  1  0  0   0   0    0   4   1.0   1   0   0   0    0   0   0  0   0   0.00   3.10   4.80  1.00  999   86    134   -3.10   0.0%    0.0%   0.0%    0.0%      Seibu Lions     PL
49    泉　圭輔  2  0  0   0   0    0   7   1.1   1   0   0   2    0   0   0  0   0   0.00   7.60   7.66  2.25  999  216    213   -7.60   0.0%    0.0%  28.6%  -28.6%   SoftBank Hawks     PL
50   津森　宥紀  2  0  0   0   0    0   8   2.1   1   0   2   0    0   0   0  0   0   0.00   1.39   2.30  0.43  999   39     64   -1.39   0.0%   25.0%   0.0%   25.0%   SoftBank Hawks     PL
51   浜地　真澄  3  0  0   0   0    0  10   2.2   2   0   0   2    0   0   0  1   0   0.00   5.35   6.80  1.50  999  153    189   -5.35   0.0%    0.0%  20.0%  -20.0%   Hanshin Tigers     CL
52    清水　昇  8  0  0   0   0    0  34   9.0   6   0   6   1    0   0   1  1   1   1.00   2.10   3.33  0.78  281   56     93   -1.10   0.0%   17.6%   2.9%   14.7%  Yakult Swallows     CL
53   湯浅　京己  2  0  0   2   0    0  11   2.2   3   0   2   1    0   0   0  0   0   0.00   2.73   3.89  1.50  999   78    108   -2.73   0.0%   18.2%   9.1%    9.1%   Hanshin Tigers     CL
54   濵口　遥大  1  0  1   0   0    0  21   5.0   4   1   5   2    0   0   1  3   3   5.40   4.90   3.37  1.20   51  132     94    0.50   4.8%   23.8%   9.5%   14.3%    DeNA BayStars     CL
55   田口　麗斗  5  1  0   0   0    0  20   5.2   4   0   5   0    0   0   0  0   0   0.00   1.34   2.30  0.71  999   36     64   -1.34   0.0%   25.0%   0.0%   25.0%  Yakult Swallows     CL
56   田嶋　大樹  2  0  1   0   0    0  49  10.2  14   2   7   4    0   0   0  5   3   2.53   5.35   4.19  1.69  102  154    117   -2.82   4.1%   14.3%   8.2%    6.1%   ORIX Buffaloes     PL
57   甲斐野　央  1  0  0   0   0    0   4   1.0   1   1   0   1    0   0   0  1   1   9.00  19.10   7.30  2.00   29  542    203  -10.10  25.0%    0.0%  25.0%  -25.0%   SoftBank Hawks     PL
58   石山　泰稚  7  0  0   0   0    0  27   6.1   8   0   9   0    0   0   1  1   1   1.42   0.26   1.47  1.26  198    7     41    1.16   0.0%   33.3%   0.0%   33.3%  Yakult Swallows     CL
59   石川　柊太  1  0  1   0   0    0  19   4.1   4   0   3   4    0   0   0  2   2   4.15   4.49   5.33  1.85   63  127    148   -0.34   0.0%   15.8%  21.1%   -5.3%   SoftBank Hawks     PL
60   石川　雅規  1  0  1   0   0    0  22   5.0   2   0   4   4    0   1   0  1   1   1.80   4.50   4.80  1.20  156  119    134   -2.70   0.0%   18.2%  18.2%    0.0%  Yakult Swallows     CL
61   竹安　大知  1  0  0   0   0    0   7   1.0   1   0   1   2    0   1   0  1   1   9.00  10.10   6.23  3.00   29  291    174   -1.10   0.0%   14.3%  28.6%  -14.3%   ORIX Buffaloes     PL
62   藤井　皓哉  4  0  0   0   0    0  17   4.0   3   0   4   2    0   0   0  0   0   0.00   2.60   3.62  1.25  999   74    101   -2.60   0.0%   23.5%  11.8%   11.7%   SoftBank Hawks     PL
63  藤浪　晋太郎  1  0  1   0   0    0  15   3.0   2   1   4   3    0   0   1  2   2   6.00   7.77   4.13  1.67   44  222    115   -1.77   6.7%   26.7%  20.0%    6.7%   Hanshin Tigers     CL
64    西　勇輝  1  0  1   0   0    0  20   4.0   5   1   4   3    0   0   0  5   5  11.25   6.60   4.30  2.00   23  188    120    4.65   5.0%   20.0%  15.0%    5.0%   Hanshin Tigers     CL
65    西　純矢  3  0  0   0   0    0  27   6.0   7   2   5   3    1   0   0  3   3   4.50   7.27   4.06  1.67   58  207    113   -2.77   7.4%   18.5%  11.1%    7.4%   Hanshin Tigers     CL
66   近藤　大亮  3  0  0   0   0    0  13   2.2   5   0   5   0    0   0   0  2   2   6.75  -0.65   0.95  1.88   38  -19     26    7.40   0.0%   38.5%   0.0%   38.5%   ORIX Buffaloes     PL
67   阿部　翔太  5  1  0   1   0    0  27   5.1   8   1   5   3    0   0   0  4   4   6.75   5.35   4.06  2.06   38  154    113    1.40   3.7%   18.5%  11.1%    7.4%   ORIX Buffaloes     PL
68   青柳　晃洋  2  1  1   0   0    0  51  12.2   7   0   7   5    0   1   0  4   0   0.00   3.42   4.41  0.95  999   98    123   -3.42   0.0%   13.7%   9.8%    3.9%   Hanshin Tigers     CL
69   高橋　奎二  2  1  0   0   0    0  46  11.0   7   0  14   6    0   0   0  3   3   2.45   2.19   3.06  1.18  115   58     85    0.26   0.0%   30.4%  13.0%   17.4%  Yakult Swallows     CL
70   髙橋　光成  1  0  1   0   0    0  26   6.0   6   1   4   3    0   1   0  5   5   7.50   5.94   4.42  1.50   36  164    123    1.56   3.8%   15.4%  11.5%    3.9%      Seibu Lions     PL
71   黒木　優太  1  0  0   0   0    0   4   1.0   1   0   2   0    0   0   0  0   0   0.00  -0.90  -0.20  1.00  999  -26     -6    0.90   0.0%   50.0%   0.0%   50.0%   ORIX Buffaloes     PL
